order_id,customer_id,product_id,category,price,discount,quantity,payment_method,order_date,delivered_date,region,returned,return_reason,total_amount,shipping_cost,profit_margin,customer_age,customer_gender,delivery_lead_time,is_returned,price_bucket,high_discount,is_cod,return_probability
O129827,C15546,P245461,Electronics,740.97,0.05,1,Debit Card,2024-10-14,2024-10-19,West,No,Not Returned,703.92,8.83,75.64,31,Male,5,0,Medium,0,0,0.07497349008029389
O129832,C11980,P239577,Electronics,621.82,0.05,2,Credit Card,2025-07-06,2025-07-12,South,No,Not Returned,1181.46,10.65,131.13,65,Female,6,0,Medium,0,0,0.08257399388369917
O129833,C14541,P235945,Electronics,404.02,0.0,3,Wallet,2025-03-24,2025-04-01,East,No,Not Returned,1212.06,10.65,134.8,66,Male,8,0,Low,0,0,0.08448814888526587
O129839,C15368,P232968,Electronics,870.03,0.0,1,Credit Card,2025-05-08,2025-05-12,North,No,Not Returned,870.03,9.67,94.73,56,Male,4,0,Medium,0,0,0.07954939500556385
O129849,C15694,P216109,Electronics,312.86,0.05,2,Credit Card,2024-12-13,2024-12-16,North,No,Not Returned,594.43,9.77,61.56,44,Female,3,0,Low,0,0,0.07289702396152212
O129858,C12670,P245094,Electronics,425.91,0.0,3,Credit Card,2024-05-07,2024-05-10,Central,No,Not Returned,1277.73,10.98,142.35,49,Female,3,0,Low,0,0,0.07466663531883518
O129867,C13008,P218659,Electronics,926.13,0.15,1,COD,2025-06-10,2025-06-16,South,No,Not Returned,787.21,9.31,85.16,59,Female,6,0,Medium,0,1,0.07231551080061076
O129888,C11897,P230437,Sports,244.48,0.0,1,PayPal,2024-09-22,2024-09-27,South,No,Not Returned,244.48,9.19,64.15,27,Female,5,0,Low,0,0,0.07267360809188292
O129890,C12179,P200131,Electronics,680.13,0.1,1,PayPal,2025-04-27,2025-05-01,South,No,Not Returned,612.12,10.07,63.38,30,Male,4,0,Medium,0,0,0.08184229140587708
O129910,C16384,P204507,Home,288.12,0.1,1,Credit Card,2025-05-03,2025-05-11,East,No,Not Returned,259.31,9.12,63.49,61,Male,8,0,Low,0,0,0.07780253789727769
O129917,C12728,P213494,Home,117.67,0.0,4,Credit Card,2023-11-28,2023-12-03,Central,No,Not Returned,470.68,10.76,121.03,69,Female,5,0,Low,0,0,0.07555838742221722
O129920,C16846,P238681,Electronics,232.07,0.0,1,PayPal,2024-01-25,2024-01-29,South,No,Not Returned,232.07,9.45,18.4,20,Female,4,0,Low,0,0,0.07766110734606496
O129933,C13906,P205910,Electronics,389.62,0.0,1,PayPal,2024-06-16,2024-06-23,South,No,Not Returned,389.62,9.96,36.79,24,Female,7,0,Low,0,0,0.08928937886053262
O129972,C11120,P203444,Electronics,257.17,0.0,1,Credit Card,2023-10-19,2023-10-25,South,No,Not Returned,257.17,8.56,22.3,44,Male,6,0,Low,0,0,0.07542204252743143
O129982,C12039,P247113,Home,354.35,0.0,2,Credit Card,2024-10-06,2024-10-11,South,No,Not Returned,708.7,11.01,187.43,57,Female,5,0,Low,0,0,0.07293786047810825
O129998,C16120,P203995,Electronics,223.84,0.05,1,Debit Card,2025-01-02,2025-01-06,Central,No,Not Returned,212.65,8.93,16.59,68,Female,4,0,Low,0,0,0.07301382466704334
O130002,C15585,P226110,Electronics,135.33,0.05,5,PayPal,2024-01-31,2024-02-07,South,No,Not Returned,642.82,10.46,66.68,52,Female,7,0,Low,0,0,0.08415626888264524
O130011,C11504,P244265,Electronics,602.84,0.1,1,Credit Card,2024-10-20,2024-10-23,North,No,Not Returned,542.56,10.13,54.98,63,Female,3,0,Medium,0,0,0.07979266465736988
O130020,C17072,P217725,Electronics,62.71,0.1,3,Debit Card,2025-04-21,2025-04-26,West,No,Not Returned,169.32,9.72,10.6,67,Male,5,0,Low,0,0,0.07859536342869301
O130046,C11198,P237912,Home,334.52,0.0,1,Credit Card,2024-08-02,2024-08-07,South,No,Not Returned,334.52,11.82,81.85,60,Male,5,0,Low,0,0,0.0929326090458449
O130048,C17436,P210115,Electronics,627.86,0.2,1,Credit Card,2024-03-04,2024-03-09,East,No,Not Returned,502.29,9.32,50.95,61,Female,5,0,Medium,0,0,0.07724553139488152
O130051,C10073,P230747,Electronics,202.8,0.0,1,UPI,2025-06-15,2025-06-23,West,No,Not Returned,202.8,9.02,15.32,34,Female,8,0,Low,0,0,0.08375503923163734
O130063,C16317,P220114,Electronics,503.13,0.0,1,Credit Card,2024-06-09,2024-06-14,South,No,Not Returned,503.13,9.07,51.31,64,Male,5,0,Medium,0,0,0.07709759447010474
O130068,C14256,P235415,Electronics,562.42,0.0,1,Credit Card,2025-03-16,2025-03-20,North,No,Not Returned,562.42,9.37,58.12,39,Female,4,0,Medium,0,0,0.07712932236381183
O130073,C10639,P216717,Electronics,290.75,0.0,1,Credit Card,2025-03-26,2025-03-30,North,No,Not Returned,290.75,9.31,25.58,25,Male,4,0,Low,0,0,0.07659990887288107
O130085,C13079,P232272,Electronics,429.76,0.2,1,Credit Card,2024-08-16,2024-08-21,Central,No,Not Returned,343.81,9.56,31.7,67,Female,5,0,Low,0,0,0.07846567626373166
O130099,C15842,P211008,Sports,299.04,0.0,1,Credit Card,2025-04-23,2025-04-27,South,No,Not Returned,299.04,10.75,78.96,67,Male,4,0,Low,0,0,0.08115566918320374
O130102,C13613,P232315,Fashion,203.5,0.0,1,PayPal,2024-01-27,2024-02-01,North,No,Not Returned,203.5,9.54,61.68,44,Male,5,0,Low,0,0,0.07491757441593558
O130112,C11155,P212040,Electronics,586.79,0.0,1,Credit Card,2025-05-24,2025-05-29,South,No,Not Returned,586.79,11.61,58.8,31,Male,5,0,Medium,0,0,0.0990556040124952
O130133,C14023,P230312,Home,193.22,0.0,1,Debit Card,2024-08-04,2024-08-08,South,No,Not Returned,193.22,9.56,44.54,43,Male,4,0,Low,0,0,0.0747340222454935
O130171,C15116,P241606,Electronics,318.03,0.15,1,UPI,2023-12-25,2023-12-31,East,No,Not Returned,270.33,8.97,23.47,68,Female,6,0,Low,0,0,0.07653403229790529
O130186,C13766,P209010,Home,248.05,0.0,1,PayPal,2024-07-11,2024-07-18,West,No,Not Returned,248.05,9.48,59.97,27,Male,7,0,Low,0,0,0.0799391724463867
O130193,C14772,P222571,Electronics,777.16,0.0,2,Credit Card,2023-11-01,2023-11-06,Central,No,Not Returned,1554.32,11.74,174.78,27,Male,5,0,Medium,0,0,0.08675337372647446
O130199,C10555,P248508,Home,250.4,0.05,1,Credit Card,2023-10-30,2023-11-02,North,No,Not Returned,237.88,9.84,56.77,34,Male,3,0,Low,0,0,0.07306944524645173
O130201,C16217,P205126,Electronics,682.79,0.0,1,Debit Card,2023-12-20,2023-12-27,South,No,Not Returned,682.79,10.77,71.16,67,Male,7,0,Medium,0,0,0.09675701821995221
O130206,C12355,P228708,Electronics,275.83,0.15,1,Credit Card,2025-08-15,2025-08-21,East,No,Not Returned,234.46,8.94,19.2,62,Male,6,0,Low,0,0,0.07620175367241853
O130220,C14033,P232068,Home,127.88,0.2,3,Debit Card,2025-06-12,2025-06-17,East,No,Not Returned,306.91,10.39,75.54,30,Female,5,0,Low,0,0,0.0748567502588709
O130230,C10754,P204715,Electronics,298.23,0.05,4,Debit Card,2024-10-05,2024-10-11,South,No,Not Returned,1133.27,9.9,126.09,20,Female,6,0,Low,0,0,0.07262415717626469
O130231,C17298,P248723,Electronics,532.27,0.0,1,Credit Card,2024-11-05,2024-11-11,West,No,Not Returned,532.27,10.65,53.22,38,Male,6,0,Medium,0,0,0.09283672525158443
O130235,C16622,P201850,Electronics,418.53,0.05,1,Credit Card,2024-07-15,2024-07-22,South,No,Not Returned,397.6,10.53,37.18,41,Male,7,0,Low,0,0,0.09370737979536911
O130239,C13190,P235074,Home,557.73,0.05,1,PayPal,2025-07-02,2025-07-09,South,No,Not Returned,529.84,11.03,137.33,33,Male,7,0,Medium,0,0,0.0863137498547448
O130244,C17036,P212623,Electronics,672.53,0.0,1,Debit Card,2023-09-12,2023-09-16,Central,No,Not Returned,672.53,10.96,69.74,36,Male,4,0,Medium,0,0,0.09031040487846174
O130247,C17476,P212207,Electronics,295.44,0.15,4,Credit Card,2024-04-26,2024-05-02,West,No,Not Returned,1004.5,10.9,109.64,28,Male,6,0,Low,0,0,0.08027114096986522
O130267,C16717,P236968,Electronics,329.97,0.05,1,PayPal,2025-05-20,2025-05-26,Central,No,Not Returned,313.47,8.45,29.17,54,Male,6,0,Low,0,0,0.07396664638132092
O130284,C13288,P231962,Electronics,123.09,0.0,1,UPI,2024-12-28,2025-01-02,East,No,Not Returned,123.09,8.8,5.97,57,Female,5,0,Low,0,0,0.07495338251504476
O130287,C10892,P203012,Electronics,844.85,0.1,1,Credit Card,2025-05-14,2025-05-19,South,No,Not Returned,760.36,9.0,82.24,31,Male,5,0,Medium,0,0,0.0760707866390395
O130302,C10411,P234308,Electronics,952.75,0.0,1,Credit Card,2024-07-20,2024-07-24,North,No,Not Returned,952.75,9.66,104.67,18,Female,4,0,Medium,0,0,0.07949169705664824
O130304,C16718,P218382,Electronics,450.14,0.0,1,COD,2025-08-08,2025-08-15,South,No,Not Returned,450.14,10.12,43.9,40,Female,7,0,Low,0,1,0.08136788464571067
O130337,C14182,P239848,Sports,362.65,0.0,1,UPI,2023-11-13,2023-11-18,Central,No,Not Returned,362.65,9.7,99.09,45,Other,5,0,Low,0,0,0.07395228867599539
O130390,C11026,P207405,Electronics,1695.23,0.0,1,Credit Card,2025-03-04,2025-03-11,West,No,Not Returned,1695.23,10.95,192.48,25,Male,7,0,Medium,0,0,0.09879300198335245
O130391,C13554,P239815,Electronics,237.97,0.15,1,Debit Card,2025-03-28,2025-04-01,West,No,Not Returned,202.27,9.93,14.34,52,Male,4,0,Low,0,0,0.07915881162826628
O130396,C12379,P249651,Electronics,550.93,0.15,1,Credit Card,2024-11-21,2024-11-26,East,No,Not Returned,468.29,10.16,46.03,25,Female,5,0,Medium,0,0,0.08425002389282862
O130402,C15499,P242380,Electronics,405.45,0.15,1,Wallet,2025-06-28,2025-07-01,North,No,Not Returned,344.63,10.81,30.55,18,Other,3,0,Low,0,0,0.08431108183222663
O130409,C10740,P202973,Electronics,261.52,0.0,4,Wallet,2025-05-07,2025-05-11,West,No,Not Returned,1046.08,10.6,114.93,53,Female,4,0,Low,0,0,0.07497606311750021
O130411,C17256,P217422,Electronics,523.28,0.2,1,COD,2025-03-30,2025-04-04,South,Yes,No longer needed,418.62,10.16,40.07,47,Other,5,1,Medium,0,1,0.07492451130030302
O130419,C14919,P214335,Sports,404.32,0.0,1,UPI,2025-03-20,2025-03-25,South,No,Not Returned,404.32,9.73,111.57,60,Male,5,0,Low,0,0,0.07329991761995924
O130420,C13171,P220968,Electronics,242.64,0.05,1,UPI,2025-08-23,2025-08-29,East,No,Not Returned,230.51,9.37,18.29,55,Female,6,0,Low,0,0,0.0809783071067153
O130428,C10909,P215415,Electronics,747.05,0.0,1,Credit Card,2024-05-02,2024-05-09,Central,No,Not Returned,747.05,8.84,80.81,67,Female,7,0,Medium,0,0,0.0800217429347331
O130429,C10760,P249424,Electronics,117.29,0.05,4,Debit Card,2023-12-31,2024-01-05,South,No,Not Returned,445.7,10.55,42.93,34,Female,5,0,Low,0,0,0.08280784229267012
O130435,C11359,P203651,Electronics,130.41,0.0,5,PayPal,2025-06-09,2025-06-14,North,No,Not Returned,652.05,9.77,68.48,50,Female,5,0,Low,0,0,0.07473214893828024
O130462,C17163,P240229,Electronics,204.28,0.2,3,Debit Card,2024-04-22,2024-04-27,South,No,Not Returned,490.27,12.01,46.82,22,Male,5,0,Low,0,0,0.09308516252374845
O130467,C10497,P215402,Electronics,697.32,0.1,2,UPI,2024-02-13,2024-02-21,East,No,Not Returned,1255.18,10.99,139.63,41,Female,8,0,Medium,0,0,0.08956308818253557
O130468,C17781,P224367,Home,116.24,0.0,3,Credit Card,2024-12-29,2025-01-03,Central,No,Not Returned,348.72,11.49,86.15,20,Male,5,0,Low,0,0,0.08573852249809398
O130479,C16345,P236763,Electronics,172.45,0.0,5,Credit Card,2024-01-21,2024-01-26,South,No,Not Returned,862.25,11.09,92.38,40,Female,5,0,Low,0,0,0.08254643259237426
O130493,C17948,P223232,Electronics,607.65,0.0,1,PayPal,2023-10-04,2023-10-09,South,No,Not Returned,607.65,11.97,60.95,68,Male,5,0,Medium,0,0,0.10258640773790154
O130503,C13011,P229968,Electronics,596.17,0.0,1,PayPal,2024-05-16,2024-05-20,North,No,Not Returned,596.17,11.22,60.32,40,Male,4,0,Medium,0,0,0.09262084159144959
O130526,C10424,P207807,Electronics,1072.32,0.0,1,Credit Card,2024-05-26,2024-05-31,East,No,Not Returned,1072.32,9.27,119.41,42,Female,5,0,Medium,0,0,0.07879806035225834
O130533,C16770,P248911,Sports,222.86,0.0,1,Debit Card,2024-03-02,2024-03-08,South,No,Not Returned,222.86,8.85,58.01,69,Male,6,0,Low,0,0,0.07281397055866679
O130550,C15357,P232721,Sports,236.17,0.0,2,UPI,2023-12-31,2024-01-06,East,No,Not Returned,472.34,10.86,130.84,69,Other,6,0,Low,0,0,0.07918756645864947
O130556,C11899,P228363,Electronics,464.74,0.0,2,Credit Card,2023-10-10,2023-10-16,East,No,Not Returned,929.48,9.72,101.82,65,Male,6,0,Low,0,0,0.07752898994161679
O130565,C15063,P201274,Electronics,515.7,0.05,4,PayPal,2024-11-27,2024-12-02,South,Yes,Not as described,1959.66,11.3,223.86,18,Female,5,1,Medium,0,0,0.07220517293062245
O130579,C15690,P219782,Electronics,1291.2,0.0,1,UPI,2024-10-18,2024-10-23,West,No,Not Returned,1291.2,11.05,143.89,55,Female,5,0,Medium,0,0,0.09400243012290958
O130582,C12291,P222829,Electronics,699.06,0.0,1,Credit Card,2025-06-28,2025-07-04,East,No,Not Returned,699.06,10.68,73.21,56,Male,6,0,Medium,0,0,0.0931600225357249
O130593,C11927,P233720,Electronics,356.68,0.0,1,Credit Card,2024-10-10,2024-10-16,West,No,Not Returned,356.68,8.86,33.94,33,Female,6,0,Low,0,0,0.07773901938873151
O130601,C15071,P219089,Electronics,590.54,0.0,1,Credit Card,2023-12-22,2023-12-28,Central,No,Not Returned,590.54,9.98,60.88,58,Male,6,0,Medium,0,0,0.0869355337279024
O130612,C17482,P200368,Electronics,575.1,0.1,2,Credit Card,2025-03-08,2025-03-16,South,No,Not Returned,1035.18,9.92,114.3,43,Female,8,0,Medium,0,0,0.08205402270116734
O130617,C13255,P228806,Electronics,391.45,0.05,1,Credit Card,2023-11-01,2023-11-06,East,No,Not Returned,371.88,8.62,36.01,34,Female,5,0,Low,0,0,0.07308362539539515
O130624,C13147,P227792,Electronics,517.74,0.0,1,UPI,2024-01-06,2024-01-10,North,No,Not Returned,517.74,10.39,51.74,26,Female,4,0,Medium,0,0,0.08533379772842337
O130637,C10887,P216892,Home,208.41,0.0,1,Debit Card,2025-02-04,2025-02-11,East,No,Not Returned,208.41,9.22,49.13,56,Female,7,0,Low,0,0,0.07867708991270071
O130656,C11394,P232034,Electronics,834.04,0.1,1,Debit Card,2024-04-04,2024-04-10,East,No,Not Returned,750.64,11.17,78.91,53,Male,6,0,Medium,0,0,0.09703077501579174
O130658,C17034,P225203,Electronics,342.61,0.0,2,COD,2024-12-20,2024-12-24,South,Yes,Not as described,685.22,10.87,71.36,51,Female,4,1,Low,0,1,0.07510771129417432
O130687,C15566,P226174,Home,429.39,0.15,1,Debit Card,2024-08-30,2024-09-05,East,No,Not Returned,364.98,10.38,91.81,39,Female,6,0,Low,0,0,0.08054480523035891
O130721,C15961,P229264,Fashion,93.09,0.0,2,UPI,2025-05-05,2025-05-13,West,No,Not Returned,186.18,8.68,56.48,32,Female,8,0,Low,0,0,0.07428578711611046
O130723,C11891,P233076,Electronics,134.24,0.0,4,Credit Card,2025-04-04,2025-04-13,East,No,Not Returned,536.96,8.61,55.83,46,Female,9,0,Low,0,0,0.07669554089440685
O130731,C14692,P239647,Electronics,330.1,0.2,1,Credit Card,2025-05-10,2025-05-14,Central,No,Not Returned,264.08,9.19,22.5,62,Male,4,0,Low,0,0,0.073100517982392
O130748,C15736,P246620,Electronics,342.59,0.0,1,Credit Card,2024-01-14,2024-01-18,West,No,Not Returned,342.59,9.44,31.67,56,Male,4,0,Low,0,0,0.07761257763745129
O130753,C10163,P222479,Electronics,316.32,0.05,1,Credit Card,2024-06-12,2024-06-18,South,No,Not Returned,300.5,8.26,27.8,26,Female,6,0,Low,0,0,0.07256071792417476
O130757,C13663,P211399,Electronics,225.55,0.05,2,Debit Card,2025-02-19,2025-02-24,South,No,Not Returned,428.54,11.49,39.93,51,Male,5,0,Low,0,0,0.09305439399887583
O130764,C13984,P228259,Electronics,392.18,0.0,1,Credit Card,2024-05-18,2024-05-23,South,Yes,Defective,392.18,10.02,37.04,27,Male,5,1,Low,0,0,0.08469338562215961
O130765,C13887,P207954,Electronics,638.9,0.2,1,Debit Card,2024-11-01,2024-11-07,South,No,Not Returned,511.12,10.67,50.66,28,Female,6,0,Medium,0,0,0.09096839935419605
O130774,C14228,P200877,Electronics,729.1,0.0,1,Debit Card,2024-09-23,2024-09-26,North,No,Not Returned,729.1,9.56,77.93,22,Male,3,0,Medium,0,0,0.0763461024839157
O130798,C15660,P212031,Electronics,522.6,0.0,1,Wallet,2025-07-17,2025-07-22,West,No,Not Returned,522.6,9.28,53.43,18,Male,5,0,Medium,0,0,0.07873311640919206
O130801,C17407,P227414,Fashion,113.3,0.0,2,Credit Card,2024-06-16,2024-06-19,North,No,Not Returned,226.6,10.22,69.09,33,Male,3,0,Low,0,0,0.07328019393939773
O130804,C17450,P245562,Electronics,647.77,0.1,1,Credit Card,2024-02-01,2024-02-05,Central,No,Not Returned,582.99,9.57,60.39,69,Female,4,0,Medium,0,0,0.0778172530105263
O130807,C10667,P201759,Electronics,373.18,0.0,2,Debit Card,2025-08-20,2025-08-26,North,No,Not Returned,746.36,10.04,79.52,69,Female,6,0,Low,0,0,0.08142041087194855
O130823,C10122,P209339,Electronics,474.2,0.05,1,UPI,2024-02-24,2024-03-01,East,No,Not Returned,450.49,11.11,42.95,62,Female,6,0,Low,0,0,0.09639438265619173
O130834,C13219,P202347,Sports,50.42,0.05,2,UPI,2025-08-24,2025-08-30,South,No,Not Returned,95.8,9.15,19.59,47,Male,6,0,Low,0,0,0.0761923012328032
O130846,C12934,P230689,Electronics,62.84,0.05,4,Debit Card,2024-04-17,2024-04-22,North,No,Not Returned,238.79,10.17,18.48,36,Female,5,0,Low,0,0,0.08207564291534818
O130847,C15387,P219079,Electronics,1149.67,0.3,1,Credit Card,2025-01-02,2025-01-08,West,No,Not Returned,804.77,10.17,86.4,29,Other,6,0,Medium,1,0,0.08828271899825774
O130852,C16037,P218688,Electronics,936.45,0.1,1,UPI,2024-03-25,2024-03-31,North,No,Not Returned,842.8,10.84,90.3,29,Female,6,0,Medium,0,0,0.09416426373155226
O130853,C16234,P200107,Electronics,737.07,0.1,3,Credit Card,2024-09-29,2024-10-02,North,No,Not Returned,1990.09,12.76,226.05,34,Other,3,0,Medium,0,0,0.0807299060340733
O130861,C10651,P228844,Electronics,281.99,0.0,1,Wallet,2023-11-15,2023-11-21,East,No,Not Returned,281.99,8.64,25.2,63,Male,6,0,Low,0,0,0.07603296036621761
O130866,C16161,P206140,Electronics,622.84,0.0,1,Credit Card,2025-07-01,2025-07-05,Central,No,Not Returned,622.84,9.12,65.62,46,Male,4,0,Medium,0,0,0.07524410681738239
O130877,C10855,P218946,Electronics,225.68,0.0,3,Debit Card,2024-02-29,2024-03-07,North,No,Not Returned,677.04,11.1,70.14,33,Male,7,0,Low,0,0,0.09168496696125081
O130898,C17636,P219685,Electronics,247.15,0.0,2,Credit Card,2024-03-27,2024-04-01,East,No,Not Returned,494.3,9.91,49.41,40,Female,5,0,Low,0,0,0.07989292777708602
O130910,C16958,P239308,Electronics,87.49,0.05,2,Debit Card,2025-08-16,2025-08-23,East,No,Not Returned,166.23,8.12,11.83,35,Male,7,0,Low,0,0,0.07233587602993248
O130920,C14470,P212381,Electronics,191.37,0.15,1,Wallet,2023-09-21,2023-09-26,North,No,Not Returned,162.66,8.93,10.59,47,Female,5,0,Low,0,0,0.07369352627617438
O130955,C14135,P224122,Electronics,939.07,0.1,1,Credit Card,2024-09-29,2024-10-03,South,No,Not Returned,845.16,11.0,90.42,49,Female,4,0,Medium,0,0,0.09023000842456484
O130959,C15635,P230997,Fashion,108.92,0.05,1,Credit Card,2024-06-06,2024-06-10,Central,No,Not Returned,103.47,9.22,26.99,29,Male,4,0,Low,0,0,0.0722511957475211
O130997,C15747,P220954,Electronics,635.5,0.05,1,PayPal,2024-04-12,2024-04-17,North,No,Not Returned,603.72,9.16,63.29,41,Male,5,0,Medium,0,0,0.07737785330628667
O131004,C13290,P206644,Electronics,450.66,0.0,1,COD,2024-04-02,2024-04-07,West,No,Not Returned,450.66,9.6,44.48,21,Male,5,0,Low,0,1,0.0728012896416552
O131010,C10102,P231174,Home,214.34,0.0,1,PayPal,2024-05-22,2024-05-28,South,No,Not Returned,214.34,8.8,51.22,27,Male,6,0,Low,0,0,0.07312546832095923
O131011,C13794,P225153,Electronics,444.09,0.0,4,Credit Card,2024-04-20,2024-04-26,West,No,Not Returned,1776.36,13.04,200.12,55,Male,6,0,Low,0,0,0.09133501260040365
O131018,C17292,P201506,Electronics,452.89,0.0,4,UPI,2024-08-16,2024-08-22,East,No,Not Returned,1811.56,10.87,206.52,29,Female,6,0,Low,0,0,0.07328496486345651
O131036,C15945,P241730,Electronics,69.97,0.0,1,Credit Card,2024-10-22,2024-10-28,East,No,Not Returned,69.97,8.51,-0.11,34,Male,6,0,Low,0,0,0.074998970093248
O131052,C17667,P238195,Electronics,337.97,0.05,1,Debit Card,2024-02-20,2024-02-25,West,No,Not Returned,321.07,8.56,29.97,69,Male,5,0,Low,0,0,0.072595901141004
O131058,C16018,P218283,Electronics,748.09,0.0,1,Wallet,2025-03-17,2025-03-22,South,No,Not Returned,748.09,9.78,79.99,69,Female,5,0,Medium,0,0,0.08280246604458803
O131060,C17852,P231683,Electronics,480.47,0.05,1,UPI,2024-02-27,2024-03-03,East,No,Not Returned,456.45,9.18,45.59,40,Female,5,0,Low,0,0,0.07737843885243854
O131066,C10645,P227691,Electronics,484.02,0.1,1,UPI,2025-07-11,2025-07-15,West,No,Not Returned,435.62,10.21,42.06,64,Female,4,0,Low,0,0,0.08262387750965537
O131069,C14652,P249414,Electronics,659.86,0.15,3,Debit Card,2024-07-20,2024-07-23,Central,No,Not Returned,1682.64,11.34,190.58,29,Male,3,0,Medium,0,0,0.07233740180848823
O131077,C16500,P230659,Electronics,239.22,0.1,2,Credit Card,2024-06-13,2024-06-16,Central,No,Not Returned,430.6,10.4,41.27,43,Other,3,0,Low,0,0,0.07803107093329953
O131084,C15272,P224321,Electronics,614.09,0.2,1,Credit Card,2024-01-10,2024-01-18,East,No,Not Returned,491.27,9.91,49.04,58,Female,8,0,Medium,0,0,0.08942155186105673
O131109,C10015,P225972,Electronics,1249.64,0.0,1,UPI,2025-03-06,2025-03-10,South,No,Not Returned,1249.64,9.52,140.44,52,Female,4,0,Medium,0,0,0.07846907792356132
O131111,C10332,P217985,Electronics,222.88,0.2,1,Debit Card,2024-01-23,2024-01-29,East,No,Not Returned,178.3,8.61,12.79,23,Female,6,0,Low,0,0,0.07288949422791877
O131117,C12085,P211528,Electronics,371.77,0.0,2,Debit Card,2024-02-17,2024-02-22,South,No,Not Returned,743.54,10.95,78.27,31,Male,5,0,Low,0,0,0.0865270483641989
O131139,C13879,P244626,Home,265.59,0.0,1,Debit Card,2024-05-23,2024-05-29,East,No,Not Returned,265.59,10.56,63.81,44,Female,6,0,Low,0,0,0.0859996563173107
O131141,C12115,P212225,Home,183.02,0.15,1,UPI,2024-12-18,2024-12-22,North,No,Not Returned,155.57,9.47,34.09,35,Female,4,0,Low,0,0,0.07253576964476494
O131145,C11496,P226313,Electronics,807.63,0.05,1,Credit Card,2025-01-24,2025-01-29,East,No,Not Returned,767.25,11.39,80.68,55,Male,5,0,Medium,0,0,0.0966314262208138
O131148,C17086,P233305,Electronics,151.73,0.05,3,Debit Card,2024-10-03,2024-10-09,West,No,Not Returned,432.43,9.1,42.79,66,Female,6,0,Low,0,0,0.07452004557060672
O131161,C13841,P235798,Sports,72.38,0.0,4,Credit Card,2025-07-05,2025-07-10,South,No,Not Returned,289.52,9.93,76.93,31,Male,5,0,Low,0,0,0.07405775392179491
O131181,C10149,P214362,Electronics,1640.84,0.1,1,Credit Card,2025-03-17,2025-03-21,Central,No,Not Returned,1476.76,9.94,167.27,23,Female,4,0,Medium,0,0,0.0825441299362104
O131206,C11416,P213715,Electronics,173.18,0.0,1,Debit Card,2024-12-16,2024-12-22,West,No,Not Returned,173.18,9.05,11.73,45,Other,6,0,Low,0,0,0.07917506878647662
O131245,C13666,P234016,Electronics,669.69,0.05,1,Credit Card,2024-10-09,2024-10-15,North,Yes,No longer needed,636.21,10.06,66.29,49,Female,6,1,Medium,0,0,0.087173501790479
O131248,C11721,P216901,Electronics,540.47,0.15,1,PayPal,2025-06-11,2025-06-14,North,No,Not Returned,459.4,9.51,45.62,34,Male,3,0,Medium,0,0,0.07440546970983584
O131252,C10557,P248898,Fashion,88.03,0.1,2,Credit Card,2024-02-01,2024-02-06,West,Yes,Missing/Wrong item,158.45,9.67,45.79,62,Male,5,1,Low,0,0,0.0743110558958638
O131257,C11128,P243244,Electronics,121.81,0.0,1,Credit Card,2024-11-21,2024-11-26,West,No,Not Returned,121.81,9.28,5.34,51,Female,5,0,Low,0,0,0.07862779557990646
O131260,C15420,P242132,Electronics,645.35,0.0,1,COD,2025-04-15,2025-04-21,East,No,Not Returned,645.35,11.74,65.7,18,Male,6,0,Medium,0,1,0.09276082349580683
O131264,C15798,P219888,Electronics,481.12,0.0,1,COD,2025-02-19,2025-02-22,Central,No,Not Returned,481.12,10.25,47.48,20,Male,3,0,Low,0,1,0.07320512848501991
O131289,C14207,P210515,Electronics,265.08,0.0,1,Credit Card,2024-05-22,2024-05-27,South,No,Not Returned,265.08,9.4,22.41,47,Female,5,0,Low,0,0,0.07961014369165147
O131296,C16351,P205786,Electronics,519.99,0.1,1,PayPal,2024-11-05,2024-11-08,North,No,Not Returned,467.99,10.47,45.69,53,Female,3,0,Medium,0,0,0.08237925418507644
O131305,C12866,P239277,Electronics,301.49,0.0,1,COD,2024-01-12,2024-01-15,Central,No,Not Returned,301.49,10.51,25.67,68,Male,3,0,Low,0,1,0.07508794687620501
O131312,C14184,P249911,Sports,272.15,0.05,1,UPI,2025-04-26,2025-04-30,Central,No,Not Returned,258.54,9.99,67.57,67,Female,4,0,Low,0,0,0.07541122621219609
O131317,C15970,P208499,Sports,74.47,0.0,1,Credit Card,2024-07-07,2024-07-12,West,No,Not Returned,74.47,8.77,13.57,18,Male,5,0,Low,0,0,0.07313376302542896
O131323,C13921,P243628,Electronics,403.43,0.1,3,Debit Card,2024-02-04,2024-02-08,Central,No,Not Returned,1089.26,10.79,119.92,53,Other,4,0,Low,0,0,0.07607806127386463
O131329,C14305,P213184,Electronics,913.22,0.0,2,Debit Card,2023-10-15,2023-10-20,West,Yes,Missing/Wrong item,1826.44,11.59,207.58,37,Male,5,1,Medium,0,0,0.08333987369003844
O131345,C10544,P244445,Electronics,291.56,0.0,3,Debit Card,2024-08-20,2024-08-25,South,No,Not Returned,874.68,10.83,94.13,47,Female,5,0,Low,0,0,0.08212575603238952
O131358,C16942,P212300,Electronics,853.45,0.0,1,Credit Card,2024-09-22,2024-09-29,South,No,Not Returned,853.45,8.63,93.78,42,Female,7,0,Medium,0,0,0.07839629654163593
